IMAGE_NAME,CLASS_INDEX,WNID
training_40518.jpg,84,n03307792
training_40519.jpg,29,n02738535
training_40520.jpg,183,n09918554
training_40521.jpg,91,n03361380
training_40522.jpg,159,n04477387
training_40523.jpg,91,n03361380
training_40524.jpg,108,n03649674
training_40525.jpg,199,n14976759
training_40526.jpg,94,n03404149
training_40527.jpg,32,n02807616
training_40528.jpg,22,n02123917
training_40529.jpg,31,n02780704
training_40530.jpg,15,n02111626
training_40531.jpg,111,n03773035
training_40532.jpg,119,n03886762
training_40533.jpg,146,n04256520
training_40534.jpg,82,n03302671
training_40535.jpg,58,n03063073
training_40536.jpg,23,n02124313
training_40537.jpg,145,n04254009
training_40538.jpg,39,n02880940
training_40539.jpg,57,n03059685
training_40540.jpg,108,n03649674
training_40541.jpg,172,n09251407
training_40542.jpg,151,n04326896
training_40543.jpg,168,n06596474
training_40544.jpg,86,n03326948
training_40545.jpg,32,n02807616
training_40546.jpg,29,n02738535
training_40547.jpg,39,n02880940
training_40548.jpg,89,n03345837
training_40549.jpg,24,n02124484
training_40550.jpg,80,n03294833
training_40551.jpg,190,n11508382
training_40552.jpg,94,n03404149
training_40553.jpg,175,n09475044
training_40554.jpg,68,n03179910
training_40555.jpg,142,n04215402
training_40556.jpg,198,n14858292
training_40557.jpg,43,n02924116
training_40558.jpg,142,n04215402
training_40559.jpg,2,n01322604
training_40560.jpg,171,n09247410
training_40561.jpg,141,n04210120
training_40562.jpg,135,n04143897
training_40563.jpg,120,n03904183
training_40564.jpg,10,n02104882
training_40565.jpg,181,n09805324
training_40566.jpg,195,n14696793
training_40567.jpg,125,n03963198
training_40568.jpg,122,n03908204
training_40569.jpg,81,n03300216
training_40570.jpg,105,n03629231
training_40571.jpg,198,n14858292
training_40572.jpg,111,n03773035
training_40573.jpg,95,n03408444
training_40574.jpg,12,n02108254
training_40575.jpg,192,n11675025
training_40576.jpg,191,n11669786
training_40577.jpg,32,n02807616
training_40578.jpg,41,n02900705
training_40579.jpg,89,n03345837
training_40580.jpg,17,n02112826
training_40581.jpg,140,n04208936
training_40582.jpg,84,n03307792
training_40583.jpg,123,n03915118
training_40584.jpg,171,n09247410
training_40585.jpg,193,n12024690
training_40586.jpg,32,n02807616
training_40587.jpg,78,n03273913
training_40588.jpg,198,n14858292
training_40589.jpg,187,n10421016
training_40590.jpg,57,n03059685
training_40591.jpg,33,n02814774
training_40592.jpg,56,n03058107
training_40593.jpg,174,n09438940
training_40594.jpg,192,n11675025
training_40595.jpg,55,n03057920
training_40596.jpg,183,n09918554
training_40597.jpg,82,n03302671
training_40598.jpg,26,n02330245
training_40599.jpg,35,n02834778
training_40600.jpg,21,n02123242
training_40601.jpg,51,n03002096
training_40602.jpg,191,n11669786
training_40603.jpg,131,n04096066
training_40604.jpg,63,n03085219
training_40605.jpg,17,n02112826
training_40606.jpg,114,n03841666
training_40607.jpg,151,n04326896
training_40608.jpg,62,n03079230
training_40609.jpg,110,n03719343
training_40610.jpg,58,n03063073
training_40611.jpg,12,n02108254
training_40612.jpg,150,n04289027
training_40613.jpg,74,n03222516
training_40614.jpg,151,n04326896
training_40615.jpg,180,n09793141
training_40616.jpg,21,n02123242
training_40617.jpg,156,n04380346
training_40618.jpg,163,n04560113
training_40619.jpg,156,n04380346
training_40620.jpg,71,n03201776
training_40621.jpg,42,n02912557
training_40622.jpg,72,n03207835
training_40623.jpg,99,n03513137
training_40624.jpg,53,n03050546
training_40625.jpg,146,n04256520
training_40626.jpg,38,n02879087
training_40627.jpg,167,n04603729
training_40628.jpg,55,n03057920
training_40629.jpg,60,n03063968
training_40630.jpg,151,n04326896
training_40631.jpg,75,n03231368
training_40632.jpg,199,n14976759
training_40633.jpg,16,n02112497
training_40634.jpg,28,n02686379
training_40635.jpg,83,n03307037
training_40636.jpg,133,n04118021
training_40637.jpg,32,n02807616
training_40638.jpg,34,n02818832
training_40639.jpg,188,n10514429
training_40640.jpg,69,n03193597
training_40641.jpg,109,n03717447
training_40642.jpg,197,n14844693
training_40643.jpg,38,n02879087
training_40644.jpg,147,n04275175
training_40645.jpg,95,n03408444
training_40646.jpg,68,n03179910
training_40647.jpg,28,n02686379
training_40648.jpg,94,n03404149
training_40649.jpg,17,n02112826
training_40650.jpg,108,n03649674
training_40651.jpg,43,n02924116
training_40652.jpg,27,n02355227
training_40653.jpg,137,n04166281
training_40654.jpg,29,n02738535
training_40655.jpg,15,n02111626
training_40656.jpg,159,n04477387
training_40657.jpg,144,n04230808
training_40658.jpg,104,n03626760
training_40659.jpg,130,n04086446
training_40660.jpg,96,n03438661
training_40661.jpg,57,n03059685
training_40662.jpg,9,n02090827
training_40663.jpg,39,n02880940
training_40664.jpg,13,n02108672
training_40665.jpg,190,n11508382
training_40666.jpg,36,n02870526
training_40667.jpg,52,n03005285
training_40668.jpg,105,n03629231
training_40669.jpg,89,n03345837
training_40670.jpg,24,n02124484
training_40671.jpg,195,n14696793
training_40672.jpg,119,n03886762
training_40673.jpg,18,n02113335
training_40674.jpg,186,n10282672
training_40675.jpg,64,n03089879
training_40676.jpg,84,n03307792
training_40677.jpg,153,n04334599
training_40678.jpg,35,n02834778
training_40679.jpg,66,n03147509
training_40680.jpg,68,n03179910
training_40681.jpg,102,n03610524
training_40682.jpg,31,n02780704
training_40683.jpg,129,n04061681
training_40684.jpg,4,n01674464
training_40685.jpg,95,n03408444
training_40686.jpg,82,n03302671
training_40687.jpg,2,n01322604
training_40688.jpg,98,n03497657
training_40689.jpg,63,n03085219
training_40690.jpg,125,n03963198
training_40691.jpg,17,n02112826
training_40692.jpg,152,n04330340
training_40693.jpg,179,n09785659
training_40694.jpg,114,n03841666
training_40695.jpg,119,n03886762
training_40696.jpg,66,n03147509
training_40697.jpg,134,n04136161
training_40698.jpg,74,n03222516
training_40699.jpg,103,n03620967
training_40700.jpg,109,n03717447
training_40701.jpg,106,n03636649
training_40702.jpg,26,n02330245
training_40703.jpg,151,n04326896
training_40704.jpg,91,n03361380
training_40705.jpg,168,n06596474
training_40706.jpg,156,n04380346
training_40707.jpg,20,n02122948
training_40708.jpg,51,n03002096
training_40709.jpg,99,n03513137
training_40710.jpg,95,n03408444
training_40711.jpg,99,n03513137
training_40712.jpg,117,n03862676
training_40713.jpg,135,n04143897
training_40714.jpg,92,n03378005
training_40715.jpg,186,n10282672
training_40716.jpg,8,n02090475
training_40717.jpg,11,n02106966
training_40718.jpg,42,n02912557
training_40719.jpg,46,n02958343
training_40720.jpg,130,n04086446
training_40721.jpg,91,n03361380
training_40722.jpg,76,n03237340
training_40723.jpg,25,n02159955
training_40724.jpg,85,n03316105
training_40725.jpg,53,n03050546
training_40726.jpg,131,n04096066
training_40727.jpg,153,n04334599
training_40728.jpg,126,n04009801
training_40729.jpg,197,n14844693
training_40730.jpg,134,n04136161
training_40731.jpg,12,n02108254
training_40732.jpg,145,n04254009
training_40733.jpg,169,n07805594
training_40734.jpg,196,n14698884
training_40735.jpg,117,n03862676
training_40736.jpg,165,n04589325
training_40737.jpg,159,n04477387
training_40738.jpg,132,n04114844
training_40739.jpg,188,n10514429
training_40740.jpg,113,n03797896
training_40741.jpg,97,n03490119
training_40742.jpg,51,n03002096
training_40743.jpg,23,n02124313
training_40744.jpg,24,n02124484
training_40745.jpg,33,n02814774
training_40746.jpg,85,n03316105
training_40747.jpg,166,n04595028
training_40748.jpg,37,n02871439
training_40749.jpg,56,n03058107
training_40750.jpg,48,n02977438
training_40751.jpg,25,n02159955
training_40752.jpg,26,n02330245
training_40753.jpg,40,n02886321
training_40754.jpg,7,n02089232
training_40755.jpg,48,n02977438
training_40756.jpg,152,n04330340
training_40757.jpg,82,n03302671
training_40758.jpg,41,n02900705
training_40759.jpg,8,n02090475
training_40760.jpg,169,n07805594
training_40761.jpg,67,n03150232
training_40762.jpg,174,n09438940
training_40763.jpg,60,n03063968
training_40764.jpg,68,n03179910
training_40765.jpg,161,n04555400
training_40766.jpg,175,n09475044
training_40767.jpg,35,n02834778
training_40768.jpg,198,n14858292
training_40769.jpg,118,n03871724
training_40770.jpg,100,n03531281
training_40771.jpg,113,n03797896
training_40772.jpg,86,n03326948
training_40773.jpg,77,n03241335
training_40774.jpg,111,n03773035
training_40775.jpg,97,n03490119
training_40776.jpg,52,n03005285
training_40777.jpg,84,n03307792
training_40778.jpg,22,n02123917
training_40779.jpg,49,n02978753
training_40780.jpg,1,n00007846
training_40781.jpg,179,n09785659
training_40782.jpg,177,n09618957
training_40783.jpg,35,n02834778
training_40784.jpg,122,n03908204
training_40785.jpg,180,n09793141
training_40786.jpg,177,n09618957
training_40787.jpg,142,n04215402
training_40788.jpg,77,n03241335
training_40789.jpg,53,n03050546
training_40790.jpg,65,n03119396
training_40791.jpg,118,n03871724
training_40792.jpg,47,n02963302
training_40793.jpg,13,n02108672
training_40794.jpg,199,n14976759
training_40795.jpg,9,n02090827
training_40796.jpg,131,n04096066
training_40797.jpg,16,n02112497
training_40798.jpg,77,n03241335
training_40799.jpg,81,n03300216
training_40800.jpg,87,n03337383
training_40801.jpg,140,n04208936
training_40802.jpg,193,n12024690
training_40803.jpg,47,n02963302
training_40804.jpg,144,n04230808
training_40805.jpg,140,n04208936
training_40806.jpg,27,n02355227
training_40807.jpg,128,n04052757
training_40808.jpg,28,n02686379
training_40809.jpg,71,n03201776
training_40810.jpg,79,n03281145
training_40811.jpg,1,n00007846
training_40812.jpg,93,n03378174
training_40813.jpg,122,n03908204
training_40814.jpg,183,n09918554
training_40815.jpg,13,n02108672
training_40816.jpg,143,n04225987
training_40817.jpg,74,n03222516
training_40818.jpg,69,n03193597
training_40819.jpg,83,n03307037
training_40820.jpg,87,n03337383
training_40821.jpg,146,n04256520
training_40822.jpg,97,n03490119
training_40823.jpg,24,n02124484
training_40824.jpg,37,n02871439
training_40825.jpg,197,n14844693
training_40826.jpg,174,n09438940
training_40827.jpg,180,n09793141
training_40828.jpg,27,n02355227
training_40829.jpg,79,n03281145
training_40830.jpg,87,n03337383
training_40831.jpg,2,n01322604
training_40832.jpg,118,n03871724
training_40833.jpg,15,n02111626
training_40834.jpg,186,n10282672
training_40835.jpg,54,n03050655
training_40836.jpg,16,n02112497
training_40837.jpg,42,n02912557
training_40838.jpg,148,n04284002
training_40839.jpg,66,n03147509
training_40840.jpg,26,n02330245
training_40841.jpg,111,n03773035
training_40842.jpg,64,n03089879
training_40843.jpg,76,n03237340
training_40844.jpg,79,n03281145
training_40845.jpg,45,n02946348
training_40846.jpg,86,n03326948
training_40847.jpg,148,n04284002
training_40848.jpg,197,n14844693
training_40849.jpg,30,n02739550
training_40850.jpg,58,n03063073
training_40851.jpg,119,n03886762
training_40852.jpg,75,n03231368
training_40853.jpg,95,n03408444
training_40854.jpg,49,n02978753
training_40855.jpg,165,n04589325
training_40856.jpg,116,n03842156
training_40857.jpg,138,n04168199
training_40858.jpg,54,n03050655
training_40859.jpg,105,n03629231
training_40860.jpg,131,n04096066
training_40861.jpg,157,n04402449
training_40862.jpg,171,n09247410
training_40863.jpg,14,n02109811
training_40864.jpg,194,n12102133
training_40865.jpg,26,n02330245
training_40866.jpg,175,n09475044
training_40867.jpg,13,n02108672
training_40868.jpg,183,n09918554
training_40869.jpg,60,n03063968
training_40870.jpg,78,n03273913
training_40871.jpg,103,n03620967
training_40872.jpg,197,n14844693
training_40873.jpg,49,n02978753
training_40874.jpg,112,n03790512
training_40875.jpg,39,n02880940
training_40876.jpg,41,n02900705
training_40877.jpg,89,n03345837
training_40878.jpg,176,n09475925
training_40879.jpg,58,n03063073
training_40880.jpg,27,n02355227
training_40881.jpg,107,n03643737
training_40882.jpg,200,n15019030
training_40883.jpg,171,n09247410
training_40884.jpg,192,n11675025
training_40885.jpg,79,n03281145
training_40886.jpg,107,n03643737
training_40887.jpg,193,n12024690
training_40888.jpg,83,n03307037
training_40889.jpg,98,n03497657
training_40890.jpg,98,n03497657
training_40891.jpg,152,n04330340
training_40892.jpg,129,n04061681
training_40893.jpg,104,n03626760
training_40894.jpg,81,n03300216
training_40895.jpg,176,n09475925
training_40896.jpg,67,n03150232
training_40897.jpg,126,n04009801
training_40898.jpg,139,n04185529
training_40899.jpg,10,n02104882
training_40900.jpg,173,n09436708
training_40901.jpg,18,n02113335
training_40902.jpg,138,n04168199
training_40903.jpg,168,n06596474
training_40904.jpg,153,n04334599
training_40905.jpg,80,n03294833
training_40906.jpg,68,n03179910
training_40907.jpg,107,n03643737
training_40908.jpg,167,n04603729
training_40909.jpg,178,n09632518
training_40910.jpg,188,n10514429
training_40911.jpg,87,n03337383
training_40912.jpg,130,n04086446
training_40913.jpg,135,n04143897
training_40914.jpg,169,n07805594
training_40915.jpg,88,n03343737
training_40916.jpg,138,n04168199
training_40917.jpg,200,n15019030
training_40918.jpg,159,n04477387
training_40919.jpg,68,n03179910
training_40920.jpg,1,n00007846
training_40921.jpg,106,n03636649
training_40922.jpg,100,n03531281
training_40923.jpg,169,n07805594
training_40924.jpg,76,n03237340
training_40925.jpg,168,n06596474
training_40926.jpg,61,n03066849
training_40927.jpg,25,n02159955
training_40928.jpg,94,n03404149
training_40929.jpg,24,n02124484
training_40930.jpg,31,n02780704
training_40931.jpg,122,n03908204
training_40932.jpg,182,n09858165
training_40933.jpg,184,n09951616
training_40934.jpg,76,n03237340
training_40935.jpg,194,n12102133
training_40936.jpg,165,n04589325
training_40937.jpg,82,n03302671
training_40938.jpg,171,n09247410
training_40939.jpg,172,n09251407
training_40940.jpg,122,n03908204
training_40941.jpg,30,n02739550
training_40942.jpg,73,n03209910
training_40943.jpg,101,n03544360
training_40944.jpg,129,n04061681
training_40945.jpg,166,n04595028
training_40946.jpg,169,n07805594
training_40947.jpg,113,n03797896
training_40948.jpg,180,n09793141
training_40949.jpg,113,n03797896
training_40950.jpg,194,n12102133
training_40951.jpg,124,n03918737
training_40952.jpg,168,n06596474
training_40953.jpg,68,n03179910
training_40954.jpg,53,n03050546
training_40955.jpg,5,n01900150
training_40956.jpg,198,n14858292
training_40957.jpg,159,n04477387
training_40958.jpg,57,n03059685
training_40959.jpg,37,n02871439
training_40960.jpg,193,n12024690
training_40961.jpg,190,n11508382
training_40962.jpg,151,n04326896
training_40963.jpg,182,n09858165
training_40964.jpg,188,n10514429
training_40965.jpg,33,n02814774
training_40966.jpg,54,n03050655
training_40967.jpg,36,n02870526
training_40968.jpg,174,n09438940
training_40969.jpg,173,n09436708
training_40970.jpg,175,n09475044
training_40971.jpg,184,n09951616
training_40972.jpg,45,n02946348
training_40973.jpg,114,n03841666
training_40974.jpg,78,n03273913
training_40975.jpg,167,n04603729
training_40976.jpg,120,n03904183
training_40977.jpg,62,n03079230
training_40978.jpg,160,n04490091
training_40979.jpg,8,n02090475
training_40980.jpg,99,n03513137
training_40981.jpg,71,n03201776
training_40982.jpg,85,n03316105
training_40983.jpg,84,n03307792
training_40984.jpg,96,n03438661
training_40985.jpg,11,n02106966
training_40986.jpg,143,n04225987
training_40987.jpg,172,n09251407
training_40988.jpg,156,n04380346
training_40989.jpg,192,n11675025
training_40990.jpg,63,n03085219
training_40991.jpg,200,n15019030
training_40992.jpg,183,n09918554
training_40993.jpg,96,n03438661
training_40994.jpg,188,n10514429
training_40995.jpg,151,n04326896
training_40996.jpg,53,n03050546
training_40997.jpg,95,n03408444
training_40998.jpg,117,n03862676
training_40999.jpg,186,n10282672
training_41000.jpg,18,n02113335
training_41001.jpg,88,n03343737
training_41002.jpg,15,n02111626
training_41003.jpg,162,n04559451
training_41004.jpg,33,n02814774
training_41005.jpg,132,n04114844
training_41006.jpg,104,n03626760
training_41007.jpg,152,n04330340
training_41008.jpg,147,n04275175
training_41009.jpg,103,n03620967
training_41010.jpg,28,n02686379
training_41011.jpg,149,n04284438
training_41012.jpg,179,n09785659
training_41013.jpg,8,n02090475
training_41014.jpg,113,n03797896
training_41015.jpg,99,n03513137
training_41016.jpg,141,n04210120
training_41017.jpg,167,n04603729
training_41018.jpg,27,n02355227
training_41019.jpg,39,n02880940
training_41020.jpg,105,n03629231
training_41021.jpg,140,n04208936
training_41022.jpg,185,n10034614
training_41023.jpg,84,n03307792
training_41024.jpg,191,n11669786
training_41025.jpg,131,n04096066
training_41026.jpg,179,n09785659
training_41027.jpg,32,n02807616
training_41028.jpg,122,n03908204
training_41029.jpg,166,n04595028
training_41030.jpg,140,n04208936
training_41031.jpg,186,n10282672
training_41032.jpg,35,n02834778
training_41033.jpg,176,n09475925
training_41034.jpg,61,n03066849
training_41035.jpg,88,n03343737
training_41036.jpg,184,n09951616
training_41037.jpg,23,n02124313
training_41038.jpg,53,n03050546
training_41039.jpg,95,n03408444
training_41040.jpg,150,n04289027
training_41041.jpg,60,n03063968
training_41042.jpg,94,n03404149
training_41043.jpg,98,n03497657
training_41044.jpg,50,n02992795
training_41045.jpg,7,n02089232
training_41046.jpg,19,n02122430
training_41047.jpg,30,n02739550
training_41048.jpg,70,n03201035
training_41049.jpg,23,n02124313
training_41050.jpg,54,n03050655
training_41051.jpg,148,n04284002
training_41052.jpg,95,n03408444
training_41053.jpg,128,n04052757
training_41054.jpg,10,n02104882
training_41055.jpg,31,n02780704
training_41056.jpg,49,n02978753
training_41057.jpg,41,n02900705
training_41058.jpg,49,n02978753
training_41059.jpg,91,n03361380
training_41060.jpg,150,n04289027
training_41061.jpg,108,n03649674
training_41062.jpg,154,n04355511
training_41063.jpg,96,n03438661
training_41064.jpg,131,n04096066
training_41065.jpg,123,n03915118
training_41066.jpg,38,n02879087
training_41067.jpg,60,n03063968
training_41068.jpg,109,n03717447
training_41069.jpg,115,n03842012
training_41070.jpg,85,n03316105
training_41071.jpg,166,n04595028
training_41072.jpg,114,n03841666
training_41073.jpg,18,n02113335
training_41074.jpg,76,n03237340
training_41075.jpg,103,n03620967
training_41076.jpg,84,n03307792
training_41077.jpg,142,n04215402
training_41078.jpg,174,n09438940
training_41079.jpg,3,n01503061
training_41080.jpg,124,n03918737
training_41081.jpg,137,n04166281
training_41082.jpg,181,n09805324
training_41083.jpg,37,n02871439
training_41084.jpg,185,n10034614
training_41085.jpg,65,n03119396
training_41086.jpg,115,n03842012
training_41087.jpg,177,n09618957
training_41088.jpg,193,n12024690
training_41089.jpg,35,n02834778
training_41090.jpg,60,n03063968
training_41091.jpg,158,n04467307
training_41092.jpg,115,n03842012
training_41093.jpg,100,n03531281
training_41094.jpg,63,n03085219
training_41095.jpg,115,n03842012
training_41096.jpg,122,n03908204
training_41097.jpg,25,n02159955
training_41098.jpg,102,n03610524
training_41099.jpg,181,n09805324
training_41100.jpg,168,n06596474
training_41101.jpg,96,n03438661
training_41102.jpg,177,n09618957
training_41103.jpg,11,n02106966
training_41104.jpg,83,n03307037
training_41105.jpg,145,n04254009
training_41106.jpg,28,n02686379
training_41107.jpg,53,n03050546
training_41108.jpg,198,n14858292
training_41109.jpg,8,n02090475
training_41110.jpg,132,n04114844
training_41111.jpg,103,n03620967
training_41112.jpg,123,n03915118
training_41113.jpg,107,n03643737
training_41114.jpg,31,n02780704
training_41115.jpg,127,n04018667
training_41116.jpg,54,n03050655
training_41117.jpg,24,n02124484
training_41118.jpg,115,n03842012
training_41119.jpg,104,n03626760
training_41120.jpg,118,n03871724
training_41121.jpg,4,n01674464
training_41122.jpg,169,n07805594
training_41123.jpg,123,n03915118
training_41124.jpg,11,n02106966
training_41125.jpg,47,n02963302
training_41126.jpg,33,n02814774
training_41127.jpg,8,n02090475
training_41128.jpg,191,n11669786
training_41129.jpg,81,n03300216
training_41130.jpg,71,n03201776
training_41131.jpg,53,n03050546
training_41132.jpg,88,n03343737
training_41133.jpg,131,n04096066
training_41134.jpg,152,n04330340
training_41135.jpg,1,n00007846
training_41136.jpg,16,n02112497
training_41137.jpg,7,n02089232
training_41138.jpg,79,n03281145
training_41139.jpg,98,n03497657
training_41140.jpg,3,n01503061
training_41141.jpg,190,n11508382
training_41142.jpg,88,n03343737
training_41143.jpg,66,n03147509
training_41144.jpg,71,n03201776
training_41145.jpg,194,n12102133
training_41146.jpg,113,n03797896
training_41147.jpg,191,n11669786
training_41148.jpg,81,n03300216
training_41149.jpg,92,n03378005
training_41150.jpg,86,n03326948
training_41151.jpg,93,n03378174
training_41152.jpg,152,n04330340
training_41153.jpg,129,n04061681
training_41154.jpg,150,n04289027
training_41155.jpg,48,n02977438
training_41156.jpg,35,n02834778
training_41157.jpg,65,n03119396
training_41158.jpg,95,n03408444
training_41159.jpg,200,n15019030
training_41160.jpg,136,n04148054
training_41161.jpg,144,n04230808
training_41162.jpg,38,n02879087
training_41163.jpg,59,n03063338
training_41164.jpg,140,n04208936
training_41165.jpg,33,n02814774
training_41166.jpg,162,n04559451
training_41167.jpg,186,n10282672
training_41168.jpg,166,n04595028
training_41169.jpg,36,n02870526
training_41170.jpg,151,n04326896
training_41171.jpg,3,n01503061
training_41172.jpg,165,n04589325
training_41173.jpg,200,n15019030
training_41174.jpg,54,n03050655
training_41175.jpg,142,n04215402
training_41176.jpg,6,n02088839
training_41177.jpg,74,n03222516
training_41178.jpg,80,n03294833
training_41179.jpg,24,n02124484
training_41180.jpg,135,n04143897
training_41181.jpg,68,n03179910
training_41182.jpg,148,n04284002
training_41183.jpg,38,n02879087
training_41184.jpg,1,n00007846
training_41185.jpg,196,n14698884
training_41186.jpg,194,n12102133
training_41187.jpg,128,n04052757
training_41188.jpg,193,n12024690
training_41189.jpg,114,n03841666
training_41190.jpg,48,n02977438
training_41191.jpg,23,n02124313
training_41192.jpg,41,n02900705
training_41193.jpg,14,n02109811
training_41194.jpg,110,n03719343
training_41195.jpg,106,n03636649
training_41196.jpg,98,n03497657
training_41197.jpg,197,n14844693
training_41198.jpg,159,n04477387
training_41199.jpg,124,n03918737
training_41200.jpg,31,n02780704
training_41201.jpg,170,n08505018
training_41202.jpg,66,n03147509
training_41203.jpg,11,n02106966
training_41204.jpg,148,n04284002
training_41205.jpg,193,n12024690
training_41206.jpg,106,n03636649
training_41207.jpg,121,n03906997
training_41208.jpg,177,n09618957
training_41209.jpg,56,n03058107
training_41210.jpg,43,n02924116
training_41211.jpg,198,n14858292
training_41212.jpg,14,n02109811
training_41213.jpg,181,n09805324
training_41214.jpg,77,n03241335
training_41215.jpg,128,n04052757
training_41216.jpg,88,n03343737
training_41217.jpg,20,n02122948
training_41218.jpg,184,n09951616
training_41219.jpg,21,n02123242
training_41220.jpg,3,n01503061
training_41221.jpg,126,n04009801
training_41222.jpg,93,n03378174
training_41223.jpg,132,n04114844
training_41224.jpg,176,n09475925
training_41225.jpg,59,n03063338
training_41226.jpg,187,n10421016
training_41227.jpg,109,n03717447
training_41228.jpg,143,n04225987
training_41229.jpg,141,n04210120
training_41230.jpg,145,n04254009
training_41231.jpg,133,n04118021
training_41232.jpg,1,n00007846
training_41233.jpg,24,n02124484
training_41234.jpg,184,n09951616
training_41235.jpg,106,n03636649
training_41236.jpg,32,n02807616
training_41237.jpg,186,n10282672
training_41238.jpg,180,n09793141
training_41239.jpg,122,n03908204
training_41240.jpg,88,n03343737
training_41241.jpg,168,n06596474
training_41242.jpg,154,n04355511
training_41243.jpg,148,n04284002
training_41244.jpg,90,n03359436
training_41245.jpg,117,n03862676
training_41246.jpg,120,n03904183
training_41247.jpg,47,n02963302
training_41248.jpg,84,n03307792
training_41249.jpg,148,n04284002
training_41250.jpg,3,n01503061
training_41251.jpg,130,n04086446
training_41252.jpg,143,n04225987
training_41253.jpg,111,n03773035
training_41254.jpg,57,n03059685
training_41255.jpg,51,n03002096
training_41256.jpg,123,n03915118
training_41257.jpg,105,n03629231
training_41258.jpg,168,n06596474
training_41259.jpg,84,n03307792
training_41260.jpg,200,n15019030
training_41261.jpg,5,n01900150
training_41262.jpg,7,n02089232
training_41263.jpg,106,n03636649
training_41264.jpg,82,n03302671
training_41265.jpg,127,n04018667
training_41266.jpg,109,n03717447
training_41267.jpg,136,n04148054
training_41268.jpg,192,n11675025
training_41269.jpg,110,n03719343
training_41270.jpg,88,n03343737
training_41271.jpg,106,n03636649
training_41272.jpg,82,n03302671
training_41273.jpg,171,n09247410
training_41274.jpg,6,n02088839
training_41275.jpg,13,n02108672
training_41276.jpg,79,n03281145
training_41277.jpg,24,n02124484
training_41278.jpg,21,n02123242
training_41279.jpg,192,n11675025
training_41280.jpg,30,n02739550
training_41281.jpg,157,n04402449
training_41282.jpg,166,n04595028
training_41283.jpg,77,n03241335
training_41284.jpg,32,n02807616
training_41285.jpg,136,n04148054
training_41286.jpg,124,n03918737
training_41287.jpg,8,n02090475
training_41288.jpg,129,n04061681
training_41289.jpg,17,n02112826
training_41290.jpg,55,n03057920
training_41291.jpg,59,n03063338
training_41292.jpg,33,n02814774
training_41293.jpg,33,n02814774
training_41294.jpg,42,n02912557
training_41295.jpg,89,n03345837
training_41296.jpg,131,n04096066
training_41297.jpg,8,n02090475
training_41298.jpg,127,n04018667
training_41299.jpg,105,n03629231
training_41300.jpg,20,n02122948
training_41301.jpg,48,n02977438
training_41302.jpg,81,n03300216
training_41303.jpg,114,n03841666
training_41304.jpg,197,n14844693
training_41305.jpg,71,n03201776
training_41306.jpg,157,n04402449
training_41307.jpg,72,n03207835
training_41308.jpg,152,n04330340
training_41309.jpg,189,n10674713
training_41310.jpg,96,n03438661
training_41311.jpg,124,n03918737
training_41312.jpg,115,n03842012
training_41313.jpg,24,n02124484
training_41314.jpg,194,n12102133
training_41315.jpg,93,n03378174
training_41316.jpg,52,n03005285
training_41317.jpg,134,n04136161
training_41318.jpg,37,n02871439
training_41319.jpg,200,n15019030
training_41320.jpg,140,n04208936
training_41321.jpg,99,n03513137
training_41322.jpg,86,n03326948
training_41323.jpg,64,n03089879
training_41324.jpg,119,n03886762
training_41325.jpg,133,n04118021
training_41326.jpg,114,n03841666
training_41327.jpg,35,n02834778
training_41328.jpg,67,n03150232
training_41329.jpg,134,n04136161
training_41330.jpg,166,n04595028
training_41331.jpg,130,n04086446
training_41332.jpg,79,n03281145
training_41333.jpg,27,n02355227
training_41334.jpg,155,n04370048
training_41335.jpg,20,n02122948
training_41336.jpg,150,n04289027
training_41337.jpg,22,n02123917
training_41338.jpg,89,n03345837
training_41339.jpg,86,n03326948
training_41340.jpg,121,n03906997
training_41341.jpg,79,n03281145
training_41342.jpg,25,n02159955
training_41343.jpg,137,n04166281
training_41344.jpg,156,n04380346
training_41345.jpg,62,n03079230
training_41346.jpg,53,n03050546
training_41347.jpg,112,n03790512
training_41348.jpg,54,n03050655
training_41349.jpg,170,n08505018
training_41350.jpg,149,n04284438
training_41351.jpg,51,n03002096
training_41352.jpg,97,n03490119
training_41353.jpg,5,n01900150
training_41354.jpg,181,n09805324
training_41355.jpg,160,n04490091
training_41356.jpg,38,n02879087
training_41357.jpg,133,n04118021
training_41358.jpg,133,n04118021
training_41359.jpg,182,n09858165
training_41360.jpg,51,n03002096
training_41361.jpg,184,n09951616
training_41362.jpg,177,n09618957
training_41363.jpg,155,n04370048
training_41364.jpg,152,n04330340
training_41365.jpg,190,n11508382
training_41366.jpg,65,n03119396
training_41367.jpg,30,n02739550
training_41368.jpg,95,n03408444
training_41369.jpg,161,n04555400
training_41370.jpg,69,n03193597
training_41371.jpg,112,n03790512
training_41372.jpg,25,n02159955
training_41373.jpg,199,n14976759
training_41374.jpg,95,n03408444
training_41375.jpg,88,n03343737
training_41376.jpg,14,n02109811
training_41377.jpg,27,n02355227
training_41378.jpg,56,n03058107
training_41379.jpg,154,n04355511
training_41380.jpg,39,n02880940
training_41381.jpg,82,n03302671
training_41382.jpg,124,n03918737
training_41383.jpg,191,n11669786
training_41384.jpg,54,n03050655
training_41385.jpg,165,n04589325
training_41386.jpg,181,n09805324
training_41387.jpg,156,n04380346
training_41388.jpg,74,n03222516
training_41389.jpg,21,n02123242
training_41390.jpg,82,n03302671
